2423,"A bill making appropriations to address the heroin and opioid drug abuse epidemic for the fiscal year ending September 30, 2016, and for other purposes.",2015-12-18,2015-12-18,Read twice and referred to the Committee on Appropriations.
2424,Early Hearing Detection and Intervention Act of 2015,2015-12-18,2015-09-09,"Received in the Senate and Read twice and referred to the Committee on Health, Education, Labor, and Pensions."
2425,Patient Access and Medicare Protection Act,2015-12-18,2015-12-28,Became Public Law No: 114-115.
2426,"S. 2426, a bill to direct the Secretary of State to develop a strategy to obtain  observer status for Taiwan in the International Criminal Police Organization, and for other purposes",2015-12-18,2015-11-03,Received in the Senate and Read twice and referred to the Committee on Foreign Relations.
2427,Disability Integration Act of 2015,2015-12-18,2016-07-22,Referred to the Subcommittee on the Constitution and Civil Justice.
2428,Service for Schools Act of 2015,2015-12-18,2015-12-18,"Read twice and referred to the Committee on Health, Education, Labor, and Pensions."
2429,Ending Iran's Nuclear Weapon Program Before Sanctions Relief Act of 2015,2015-12-18,2015-12-18,Read twice and referred to the Committee on Foreign Relations.
243,ACE Act,2015-01-22,2015-01-22,Read twice and referred to the Committee on Finance.
2430,Travel Facilitation and Safety Act of 2015,2015-12-18,2015-12-18,Read twice and referred to the Committee on Homeland Security and Governmental Affairs.
2431,National Child Protection Training Act,2015-12-18,2015-12-18,Read twice and referred to the Committee on the Judiciary.
2432,Obamacare Tax Transparency Act,2015-12-18,2015-12-18,"Read twice and referred to the Committee on Health, Education, Labor, and Pensions."
2433,UTRIP Act,2015-12-18,2015-12-18,"Read twice and referred to the Committee on Banking, Housing, and Urban Affairs."
2434,Separation of Powers Restoration and Second Amendment Protection Act,2015-12-18,2016-01-11,Read the second time. Placed on Senate Legislative Calendar under General Orders. Calendar No. 343.
2435,Defend America Act of 2015,2015-12-18,2015-12-18,Read twice and referred to the Committee on the Judiciary.
2436,Puerto Rico Emergency Financial Stability Act of 2015,2015-12-18,2015-12-18,Read twice and referred to the Committee on Energy and Natural Resources.
2437,Women Airforce Service Pilot Arlington Inurnment Restoration Act of 2016,2016-01-11,2016-05-20,Became Public Law No: 114-158.
2438,Medicaid and Chip Quality Improvement Act of 2016,2016-01-12,2016-01-12,Read twice and referred to the Committee on Finance.
2439,Ensuring Integrity in the IRS Workforce Act of 2016,2016-01-12,2016-01-12,Read twice and referred to the Committee on Finance.
244,"A bill to require an independent comprehensive review of the process by which the Department of Veterans Affairs assesses cognitive impairments that result from traumatic brain injury for purposes of awarding disability compensation, and for other purposes.",2015-01-22,2016-06-29,Committee on Veterans' Affairs. Hearings held.
2440,Repeal ID Act of 2016,2016-01-12,2016-01-12,Read twice and referred to the Committee on Homeland Security and Governmental Affairs. (Sponsor introductory remarks on measure: CR S73-74; text of measure as introduced: CR S74)
2441,Cuban Immigrant Work Opportunity Act of 2016,2016-01-12,2016-03-23,Referred to the Subcommittee on Higher Education and Workforce Training.
2442,A bill to authorize the use of passenger facility charges at an airport previously associated with the airport at which the charges are collected.,2016-01-12,2016-01-12,"Read twice and referred to the Committee on Commerce, Science, and Transportation."
2443,Advancing Standards in Regenerative Medicine Act,2016-01-12,2016-01-12,"Read twice and referred to the Committee on Health, Education, Labor, and Pensions."
2444,Alternative Ammunition Manufacturing Act,2016-01-19,2015-11-23,"Referred to the Subcommittee on Crime, Terrorism, Homeland Security, and Investigations."
2445,A bill to improve the effectiveness and coordination of nutrition education.,2016-01-19,2016-01-19,"Read twice and referred to the Committee on Agriculture, Nutrition, and Forestry."
2446,Improving Coal Combustion Residuals Regulation Act of 2016,2016-01-19,2016-03-02,Committee on Environment and Public Works. Hearings held. Hearings printed: S.Hrg. 114-349.
2447,Vietnam Human Rights Sanctions Act,2016-01-19,2016-01-19,Read twice and referred to the Committee on Foreign Relations.
2448,Bankruptcy Judgeship Act of 2016,2016-01-19,2016-01-15,"Referred to the Subcommittee on Regulatory Reform, Commercial And Antitrust Law."
2449,Equal Protection in Travel Act of 2016,2016-01-20,2016-01-20,Read twice and referred to the Committee on the Judiciary.
245,Automatic IRA Act of 2015,2015-01-22,2015-01-22,Read twice and referred to the Committee on Finance.
2450,Administrative Leave Act of 2016,2016-01-20,2016-07-06,Placed on Senate Legislative Calendar under General Orders. Calendar No. 545.
2451,"A bill to designate the area between the intersections of International Drive, Northwest and Van Ness Street, Northwest and International Drive, Northwest and International Place, Northwest in Washington, District of Columbia, as ""Liu Xiaobo Plaza"", and for other purposes.",2016-01-20,2016-02-23,Referred to the House Committee on Oversight and Government Reform.
2452,A bill to prohibit the use of funds to make payments to Iran relating to the settlement of claims brought before the Iran-United States Claims Tribunal until Iran has paid certain compensatory damages awarded to United States persons by United States courts.,2016-01-20,2016-09-07,Referred to the House Committee on Foreign Affairs.
2453,Duplication Reduction and Scoring Act of 2016,2016-01-20,2016-01-20,Read twice and referred to the Committee on Homeland Security and Governmental Affairs.
2454,Legislative Performance Review Act of 2016,2016-01-20,2016-01-20,Read twice and referred to the Committee on Homeland Security and Governmental Affairs.
2455,Educational Freedom Accounts Act,2016-01-20,2016-01-20,Read twice and referred to the Committee on Finance.
2456,Dynamic Repayment Act of 2016,2016-01-20,2016-01-20,Read twice and referred to the Committee on Finance.
2457,Employer Participation in Repayment Act of 2016,2016-01-20,2015-10-29,Referred to the House Committee on Ways and Means.
2458,"A bill to amend section 217(a)(12) of the Immigration and Nationality Act, relating to the restriction of the use of the Visa Waiver Program for aliens who travel to certain countries.",2016-01-20,2016-01-20,Read twice and referred to the Committee on the Judiciary.
2459,Federal Prisons Accountability Act of 2016,2016-01-21,2015-07-16,Read twice and referred to the Committee on the Judiciary. (text of measure as introduced: CR S5172)
246,Alyce Spotted Bear and Walter Soboleff Commission on Native Children Act,2015-01-22,2016-10-14,Became Public Law No: 114-244.
2460,Defense Acquisition Workforce Human Capital Management Improvement Act of 2016,2016-01-21,2016-01-21,Read twice and referred to the Committee on Armed Services.
2461,Nuclear Energy Innovation Capabilities Act,2016-01-21,2016-01-21,Read twice and referred to the Committee on Energy and Natural Resources.
2462,Make Student Grants Truly Tax-Free Act,2016-01-21,2016-01-21,Read twice and referred to the Committee on Finance.
2463,Strengthening Forgiveness for Public Servants Act,2016-01-21,2016-01-21,"Read twice and referred to the Committee on Health, Education, Labor, and Pensions."
2464,Life at Conception Act of 2016,2016-01-21,2015-03-16,Referred to the Subcommittee on the Constitution and Civil Justice.
2465,"A bill to designate the facility of the United States Postal Service located at 15 Rochester Street in Bergen, New York, as the Barry G. Miller Post Office.",2016-01-27,2016-07-15,Became Public Law No: 114-192.
2466,Improving Notification for Clean and Safe Drinking Water Act of 2016,2016-01-27,2016-02-10,Read twice and referred to the Committee on Environment and Public Works.
2467,Patient Safety Improvement Act of 2016,2016-01-27,2016-01-27,"Read twice and referred to the Committee on Health, Education, Labor, and Pensions."
2468,SAFETY Act,2016-01-27,2016-04-27,Committee on Indian Affairs. Ordered to be reported with an amendment in the nature of a substitute favorably.
2469,A bill to repeal the Protection of Lawful Commerce in Arms Act.,2016-01-27,2016-01-27,Read twice and referred to the Committee on the Judiciary.
247,Expatriate Terrorist Act,2015-01-22,2015-02-19,Referred to the Subcommittee on Immigration and Border Security.
2470,A bill to repeal the provision permitting the use of rocket engines from the Russian Federation for the evolved expendable launch vehicle program.,2016-01-28,2016-03-04,Referred to the Subcommittee on Strategic Forces.
2471,401(Kids) Education Savings Account Modernization Act of 2016,2016-01-28,2015-01-20,Read twice and referred to the Committee on Energy and Natural Resources. (text of measure as introduced: CR S285)
2472,American Savings Account Act of 2016,2016-01-28,2016-01-28,Read twice and referred to the Committee on Finance.
2473,Express Appeals Act of 2016,2016-01-28,2016-03-15,Committee on Veterans' Affairs. Hearings held.
2474,Fair Treatment of Israel in Product Labeling Act of 2016,2016-02-01,2016-02-01,Read twice and referred to the Committee on Finance.
2475,Federal Courts of Appeals Modernization Act,2016-02-01,2016-02-01,Read twice and referred to the Committee on the Judiciary.
2476,"A bill to exclude power supply circuits, drivers, and devices designed to be connected to, and power, light-emitting diodes or organic light-emitting diodes providing illumination or ceiling fans using direct current motors from energy conservation standards for external power supplies.",2016-02-01,2016-02-01,Read twice and referred to the Committee on Energy and Natural Resources.
2477,Circuit Court of Appeals Restructuring and Modernization Act,2016-02-01,2015-02-02,"Referred to the Subcommittee on Courts, Intellectual Property, and the Internet."
2478,SAVINGS Act,2016-02-02,2016-02-02,Read twice and referred to the Committee on Finance.
2479,Expanding Access to Prescription Drug Monitoring Programs Act,2016-02-02,2016-02-02,"Read twice and referred to the Committee on Health, Education, Labor, and Pensions."
248,"S. 248, Tribal Labor Sovereignty Act of 2015",2015-01-22,2015-11-18,Received in the Senate.
2480,Federal Intern Protection Act of 2015,2016-02-02,2016-09-07,Read the second time. Placed on Senate Legislative Calendar under General Orders. Calendar No. 616.
2481,Everglades for the Next Generation Act,2016-02-02,2016-02-02,Read twice and referred to the Committee on Environment and Public Works.
2482,Cyber Command Employment Personnel Training Act of 2016,2016-02-02,2016-02-02,Read twice and referred to the Committee on Armed Services.
2483,Fairness and Independence in Redistricting Act,2016-02-02,2015-01-22,Referred to the Subcommittee on the Constitution and Civil Justice.
2484,CONNECT for Health Act,2016-02-02,2016-02-05,Referred to the Subcommittee on Health.
2485,North Korea and Iran Sanctions Act,2016-02-03,2016-02-03,Read twice and referred to the Committee on Foreign Relations.
2486,Electronic Warfare Capabilities Enhancement Act of 2016,2016-02-03,2016-04-05,Referred to the Subcommittee on Emerging Threats and Capabilities.
2487,Female Veteran Suicide Prevention Act,2016-02-03,2016-06-30,Became Public Law No: 114-188.
2488,Wichita Project Equus Beds Division Authorization Extension Act,2016-02-03,2016-02-05,"Referred to the Subcommittee on Water, Power and Oceans."
2489,Incorporation Transparency and Law Enforcement Assistance Act,2016-02-03,2016-02-03,Referred to the House Committee on Financial Services.
249,Operation United Assistance Tax Exclusion Act of 2015,2015-01-22,2015-02-03,Referred to the House Committee on Ways and Means.
2490,Judicial Administration and Improvement Act of 2016,2016-02-03,2015-02-02,"Referred to the Subcommittee on Courts, Intellectual Property, and the Internet."
2491,Children's Head Start Intervention for Life and Development Act,2016-02-03,2016-02-03,"Read twice and referred to the Committee on Health, Education, Labor, and Pensions."
2492,Encouraging Americans to Save Act,2016-02-03,2016-02-03,Read twice and referred to the Committee on Finance.
